otuID,phylum,class,order,family,genus,species,sample,sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10,sample11,sample12,sample13,sample14,sample15,sample16,sample17,sample18,sample19,sample20,sample21,sample22,sample23,sample24,sample25,sample26,sample27,sample28,sample29
uniq12366,Echinodermata,Ophiuroidea,Ophiuroidea,Amphilepidida,Ophiothrix,Ophiothrix,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq124,Mollusca,Gastropoda,Gastropoda,Gastropoda,Cerithium,Cerithium,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0
uniq12486,Mollusca,Gastropoda,Gastropoda,Pteropoda,Diacavolinia,Diacavolinia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
uniq12490,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq12495,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Pontellina,Pontellina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uniq125,Chordata,Actinopteri,Actinopteri,Actinopteri,Actinopteri,Actinopteri,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
uniq12505,Mollusca,Gastropoda,Gastropoda,Pteropoda,Pteropoda,Pteropoda,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq12537,Mollusca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uniq12546,Mollusca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq12560,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Drupella,Drupella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uniq12566,Chaetognatha,Chaetognatha,Chaetognatha,Chaetognatha,Chaetognatha,Chaetognatha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq12570,Echinodermata,Holothuroidea,Holothuroidea,Apodida,Apodida,Apodida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uniq12572,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Nassarius,Nassarius,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq12573,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
uniq1258,Arthropoda,Ostracoda,Ostracoda,Halocyprida,Proceroecia,Proceroecia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
uniq12598,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Delibus,Delibus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq1260,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq12615,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
uniq1263,Echinodermata,Echinodermata,Echinodermata,Echinodermata,Echinodermata,Echinodermata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
uniq12631,Arthropoda,Malacostraca,Malacostraca,Decapoda,Etisus,Etisus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uniq12632,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Ferosagitta,Ferosagitta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
uniq12638,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uniq1271,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Thylacodes,Thylacodes,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq12716,Arthropoda,Malacostraca,Malacostraca,Decapoda,Thranita,Thranita,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq12717,Mollusca,Gastropoda,Gastropoda,Gastropoda,Polybranchia,Polybranchia,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq12719,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Vexillum,Vexillum,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq12723,Cnidaria,Anthozoa,Anthozoa,Alcyonacea,Alcyonacea,Alcyonacea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq12724,Porifera,Demospongiae,Demospongiae,Poecilosclerida,Poecilosclerida,Poecilosclerida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
uniq1274,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uniq12764,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uniq12770,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq1278,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
uniq12817,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Oxymeris,Oxymeris,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq12820,Echinodermata,Holothuroidea,Holothuroidea,Aspidochirotida,Holothuria,Holothuria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq12824,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq12845,Mollusca,Gastropoda,Gastropoda,Gastropoda,Elysia,Elysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
uniq12860,Mollusca,Gastropoda,Gastropoda,Pteropoda,Creseis,Creseis,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq12864,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq12866,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq1287,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Delibus,Delibus,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
uniq12876,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Leptoconchus,Leptoconchus,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq12882,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq12891,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Conus,Conus,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq12940,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Candacia,Candacia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
uniq1298,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
uniq1299,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Paracalanus,Paracalanus,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
uniq1300,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
uniq13008,Mollusca,Gastropoda,Gastropoda,Aplysiida,Bursatella,Bursatella,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq13057,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq13058,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Purpuradusta,Purpuradusta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq13071,Annelida,Polychaeta,Polychaeta,Sabellida,Bispira,Bispira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
uniq1309,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Temora,Temora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
uniq131,Annelida,Polychaeta,Polychaeta,Spionida,Malacoceros,Malacoceros,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uniq13146,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq13171,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Conomurex,Conomurex,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq1318,Arthropoda,Malacostraca,Malacostraca,Decapoda,Periclimenes,Periclimenes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uniq132,Chordata,Actinopteri,Actinopteri,Perciformes,Epinephelus,Epinephelus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uniq13214,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
uniq13215,Echinodermata,Ophiuroidea,Ophiuroidea,Amphilepidida,Macrophiothrix,Macrophiothrix,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq13219,Cnidaria,Anthozoa,Anthozoa,Ceriantharia,Ceriantharia,Ceriantharia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uniq13240,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Littorinimorpha,Littorinimorpha,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq1327,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
uniq1330,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uniq13303,Porifera,Demospongiae,Demospongiae,Suberitida,Suberitida,Suberitida,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq13308,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq13338,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Paracalanus,Paracalanus,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq13348,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Subeucalanus,Subeucalanus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
uniq1335,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Paracalanus,Paracalanus,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
uniq13357,Porifera,Demospongiae,Demospongiae,Dictyoceratida,Dictyoceratida,Dictyoceratida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq13394,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Undinula,Undinula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq13397,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
uniq13416,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq13429,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq13431,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq13463,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Clausocalanus,Clausocalanus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq13526,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq13532,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq13559,Arthropoda,Malacostraca,Malacostraca,Decapoda,Thalamita,Thalamita,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq1356,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq13580,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Nassarius,Nassarius,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq13582,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Clausocalanus,Clausocalanus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
uniq13593,Arthropoda,Hexanauplia,Hexanauplia,Cyclopidae,Cyclopidae,Cyclopidae,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq13595,Mollusca,Bivalvia,Bivalvia,Mytiloida,Brachidontes,Brachidontes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq136,Arthropoda,Hexanauplia,Hexanauplia,Poecilostomatoida,Farranula,Farranula,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0
uniq13604,Chordata,Actinopteri,Actinopteri,Holocentriformes,Neoniphon,Neoniphon,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq13619,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Nassarius,Nassarius,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq13643,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq1365,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq13658,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Candacia,Candacia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq13671,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq13673,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq13677,Cnidaria,Anthozoa,Anthozoa,Actiniaria,Edwardsia,Edwardsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uniq13684,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Trivirostra,Trivirostra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uniq13693,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Conus,Conus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq13712,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq13715,Cnidaria,Anthozoa,Anthozoa,Actiniaria,Actiniaria,Actiniaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
uniq13716,Arthropoda,Hexanauplia,Hexanauplia,Poecilostomatoida,Copilia,Copilia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq13723,Mollusca,Gastropoda,Gastropoda,Pteropoda,Corolla,Corolla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
uniq1377,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
uniq13772,Echinodermata,Ophiuroidea,Ophiuroidea,Amphilepidida,Ophiothrix,Ophiothrix armata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uniq13783,Mollusca,Gastropoda,Gastropoda,Gastropoda,Cerithium,Cerithium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq13795,Mollusca,Gastropoda,Gastropoda,Cephalaspidea,Phanerophthalmus,Phanerophthalmus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
uniq13827,Mollusca,Gastropoda,Gastropoda,Pteropoda,Pteropoda,Pteropoda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
uniq13856,Arthropoda,Hexanauplia,Hexanauplia,Sessilia,Euacasta,Euacasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq13867,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Drupa,Drupa,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq13956,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
uniq1397,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uniq13981,Mollusca,Bivalvia,Bivalvia,Cardiida,Fragum,Fragum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq14,Echinodermata,Holothuroidea,Holothuroidea,Aspidochirotida,Holothuria,Holothuria pardalis,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uniq14028,Mollusca,Gastropoda,Gastropoda,Cephalaspidea,Liloa,Liloa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq14056,Mollusca,Gastropoda,Gastropoda,Lepetellida,Emarginula,Emarginula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uniq14076,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
uniq14082,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
uniq14123,Cnidaria,Hydrozoa,Hydrozoa,Siphonophorae,Lensia,Lensia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uniq14136,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq1414,Echinodermata,Ophiuroidea,Ophiuroidea,Amphilepidida,Ophiothrix,Ophiothrix armata,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
uniq1418,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq14254,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq14259,Arthropoda,Malacostraca,Malacostraca,Decapoda,Olenothus,Olenothus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
uniq14263,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Nassarius,Nassarius,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
uniq1429,Chordata,Actinopteri,Actinopteri,Kurtiformes,Kurtiformes,Kurtiformes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
uniq14337,Echinodermata,Ophiuroidea,Ophiuroidea,Amphilepidida,Ophiura,Ophiura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uniq14348,Cnidaria,Scyphozoa,Scyphozoa,Semaeostomeae,Aurelia,Aurelia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq1435,Chordata,Actinopteri,Actinopteri,Actinopteri,Chromis,Chromis,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq14352,Chordata,Actinopteri,Actinopteri,Kurtiformes,Fowleria,Fowleria,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq1437,Echinodermata,Ophiuroidea,Ophiuroidea,Amphilepidida,Macrophiothrix,Macrophiothrix,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq14389,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
uniq1440,Annelida,Polychaeta,Polychaeta,Polychaeta,Chaetopterus,Chaetopterus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0
